Block,Floor,FloorLevel,Room,Size,Size_Category,Price,AvgPrice,Date,Direction,View,Distance,View_Score
9,13,Mid, A,451,Middle_Unit,6000000,13304,24/5/2023,North West,8. Normal (Poor Direction - N/W),600.0,4.5
1,20,Mid, G,327,Small_Unit,5600000,17125,23/5/2023,North East,2. Premium (Full River - West/Sun),650.0,8.5
46,9,Low, A,284,Small_Unit,4530000,15951,22/5/2023,West,4. Good Open (High Floor City),180.0,7.0
39,22,Mid, F,284,Small_Unit,5320000,18732,19/5/2023,West,9. Poor Close (Wall View),180.0,3.0
9,14,Mid, C,327,Small_Unit,5600000,17125,19/5/2023,South West,6. Normal (Good Direction - S/E),600.0,6.0
25,13,Mid, B,688,Large_Unit,8500000,12355,19/5/2023,North,8. Normal (Poor Direction - N/W),400.0,4.5
38,3,Low, B,284,Small_Unit,4800000,16901,18/5/2023,East,9. Poor Close (Wall View),150.0,3.0
49,3,Low, B,284,Small_Unit,4500000,15845,16/5/2023,North West,4. Good Open (High Floor City),220.0,7.0
36,15,Mid, D,307,Small_Unit,5150000,16775,16/5/2023,East,6. Normal (Good Direction - S/E),300.0,6.0
30,5,Low, B,451,Middle_Unit,6550000,14523,15/5/2023,South,5. Good Internal (Pool/Garden/Mall),420.0,6.5
39,30,High, H,304,Small_Unit,5280000,17368,15/5/2023,North,10. Poor Street (Busy Road),180.0,2.0
4,21,Mid, D,853,Large_Unit,9800000,11489,12/5/2023,South West,2. Premium (Full River - West/Sun),720.0,8.5
35,3,Low, D,707,Large_Unit,8800000,12447,12/5/2023,South,10. Poor Street (Busy Road),320.0,2.0
46,3,Low, H,304,Small_Unit,5000000,16447,12/5/2023,North,10. Poor Street (Busy Road),180.0,2.0
36,7,Low, D,307,Small_Unit,4960000,16156,10/5/2023,East,6. Normal (Good Direction - S/E),300.0,6.0
40,16,Mid, D,304,Small_Unit,5120000,16842,10/5/2023,South,9. Poor Close (Wall View),200.0,3.0
8,23,Mid, C,327,Small_Unit,5530000,16911,10/5/2023,South West,6. Normal (Good Direction - S/E),620.0,6.0
34,4,Low, A,707,Large_Unit,8330000,11782,9/5/2023,South,4. Good Open (High Floor City),300.0,7.0
5,26,High, A,819,Large_Unit,9550000,11661,4/5/2023,North West,2. Premium (Full River - West/Sun),750.0,8.5
40,16,Mid, B,284,Small_Unit,4900000,17254,4/5/2023,East,9. Poor Close (Wall View),200.0,3.0
24,10,Low, A,447,Middle_Unit,5000000,11186,28/4/2023,East,9. Poor Close (Wall View),380.0,3.0
40,27,High, H,304,Small_Unit,5398000,17757,27/4/2023,North,10. Poor Street (Busy Road),200.0,2.0
22,18,Mid, C,484,Middle_Unit,7158000,14789,27/4/2023,South West,6. Normal (Good Direction - S/E),480.0,6.0
40,15,Mid, A,284,Small_Unit,5200000,18310,27/4/2023,East,9. Poor Close (Wall View),200.0,3.0
34,25,Mid, C,707,Large_Unit,9330000,13197,26/4/2023,North,4. Good Open (High Floor City),300.0,7.0
51,3,Low, B,284,Small_Unit,4690000,16514,25/4/2023,North West,8. Normal (Poor Direction - N/W),280.0,4.5
48,7,Low, C,304,Small_Unit,4700000,15461,21/4/2023,South,6. Normal (Good Direction - S/E),200.0,6.0
39,21,Mid, A,284,Small_Unit,5150000,18134,21/4/2023,East,9. Poor Close (Wall View),180.0,3.0
22,18,Mid, E,504,Middle_Unit,7220000,14325,21/4/2023,South East,6. Normal (Good Direction - S/E),480.0,6.0
1,13,Mid, D,327,Small_Unit,5260000,16086,20/4/2023,South West,2. Premium (Full River - West/Sun),650.0,8.5
26,27,High, D,326,Small_Unit,5480000,16810,20/4/2023,West,9. Poor Close (Wall View),420.0,3.0
8,30,High, E,451,Middle_Unit,7800000,17295,20/4/2023,South East,4. Good Open (High Floor City),620.0,6.0
24,1,Low, D,326,Small_Unit,4618000,14166,20/4/2023,West,10. Poor Street (Busy Road),380.0,2.0
48,13,Mid, E,284,Small_Unit,4740000,16690,19/4/2023,East,10. Poor Street (Busy Road),200.0,2.0
46,15,Mid, E,284,Small_Unit,4800000,16901,18/4/2023,East,9. Poor Close (Wall View),180.0,3.0
51,4,Low, C,304,Small_Unit,4250000,13980,17/4/2023,South West,6. Normal (Good Direction - S/E),280.0,6.0
34,25,Mid, A,707,Large_Unit,9630000,13621,17/4/2023,South,4. Good Open (High Floor City),300.0,7.0
10,1,Low, B,451,Middle_Unit,5350000,11863,17/4/2023,North West,10. Poor Street (Busy Road),580.0,2.0
12,5,Low, A,515,Middle_Unit,6980000,13553,17/4/2023,North West,1. Premium Plus (Full River/Park),580.0,9.0
31,4,Low, A,451,Middle_Unit,6949800,15410,17/4/2023,South,5. Good Internal (Pool/Garden/Mall),400.0,6.5
52,5,Low, B,284,Small_Unit,4100000,14437,17/4/2023,North West,8. Normal (Poor Direction - N/W),280.0,4.5
44,32,High, A,284,Small_Unit,5500000,19366,14/4/2023,West,9. Poor Close (Wall View),150.0,3.0
24,6,Low, D,326,Small_Unit,4730000,14509,14/4/2023,West,10. Poor Street (Busy Road),380.0,2.0
51,32,High, D,304,Small_Unit,5510000,18125,12/4/2023,South West,6. Normal (Good Direction - S/E),280.0,6.0
11,14,Mid, D,504,Middle_Unit,7350000,14583,12/4/2023,South West,6. Normal (Good Direction - S/E),550.0,6.0
4,1,Low, A,819,Large_Unit,8900000,10867,12/4/2023,North West,11. Poor Highway (Tai Chung Kiu Noise Penalty),720.0,1.0
43,21,Mid, C,304,Small_Unit,5480000,18026,11/4/2023,South,6. Normal (Good Direction - S/E),220.0,6.0
43,18,Mid, C,304,Small_Unit,5180000,17039,3/4/2023,South,6. Normal (Good Direction - S/E),220.0,6.0
19,11,Mid, F,451,Middle_Unit,6500000,14412,3/4/2023,South East,6. Normal (Good Direction - S/E),550.0,6.0
16,9,Low, H,327,Small_Unit,5268000,16110,31/3/2023,North East,6. Normal (Good Direction - S/E),500.0,6.0
5,17,Mid, A,819,Large_Unit,10380000,12674,31/3/2023,North West,2. Premium (Full River - West/Sun),750.0,8.5
26,29,High, C,326,Small_Unit,5500000,16871,31/3/2023,West,9. Poor Close (Wall View),420.0,3.0
49,18,Mid, A,284,Small_Unit,5030000,17711,29/3/2023,North West,8. Normal (Poor Direction - N/W),220.0,4.5
49,9,Low, C,304,Small_Unit,4000000,13158,29/3/2023,South West,6. Normal (Good Direction - S/E),220.0,6.0
2,12,Mid, B,451,Middle_Unit,6450000,14302,29/3/2023,North West,2. Premium (Full River - West/Sun),680.0,8.5
9,7,Low, D,327,Small_Unit,5420000,16575,28/3/2023,South West,6. Normal (Good Direction - S/E),600.0,6.0
12,24,Mid, D,504,Middle_Unit,7050000,13988,28/3/2023,South West,3. Premium Partial (Slivers of Water/Park),580.0,8.0
23,25,Mid, F,451,Middle_Unit,6880000,15255,27/3/2023,South East,6. Normal (Good Direction - S/E),350.0,6.0
12,14,Mid, A,515,Middle_Unit,7620000,14796,27/3/2023,North West,1. Premium Plus (Full River/Park),580.0,9.0
28,27,High, C,688,Large_Unit,8650000,12573,27/3/2023,West,9. Poor Close (Wall View),480.0,3.0
21,28,High, A,451,Middle_Unit,7140000,15831,23/3/2023,North West,8. Normal (Poor Direction - N/W),500.0,4.5
38,27,High, A,284,Small_Unit,5000000,17606,23/3/2023,East,9. Poor Close (Wall View),150.0,3.0
29,13,Mid, C,327,Small_Unit,5380000,16453,23/3/2023,West,10. Poor Street (Busy Road),450.0,2.0
38,14,Mid, A,284,Small_Unit,4880000,17183,23/3/2023,East,9. Poor Close (Wall View),150.0,3.0
26,22,Mid, D,326,Small_Unit,5380000,16503,22/3/2023,West,9. Poor Close (Wall View),420.0,3.0
9,15,Mid, B,451,Middle_Unit,6830000,15144,21/3/2023,North West,8. Normal (Poor Direction - N/W),600.0,4.5
19,2,Low, H,327,Small_Unit,4950000,15138,21/3/2023,North East,6. Normal (Good Direction - S/E),550.0,6.0
36,30,High, G,301,Small_Unit,5100000,16944,20/3/2023,West,10. Poor Street (Busy Road),300.0,2.0
8,16,Mid, G,327,Small_Unit,5399000,16511,17/3/2023,North East,6. Normal (Good Direction - S/E),620.0,6.0
48,18,Mid, H,304,Small_Unit,4000000,13158,15/3/2023,North,10. Poor Street (Busy Road),200.0,2.0
47,11,Mid, A,284,Small_Unit,4850000,17077,15/3/2023,West,9. Poor Close (Wall View),180.0,3.0
16,26,High, C,327,Small_Unit,5400000,16514,15/3/2023,South West,6. Normal (Good Direction - S/E),500.0,6.0
50,21,Mid, D,304,Small_Unit,5200000,17105,15/3/2023,South West,6. Normal (Good Direction - S/E),250.0,6.0
9,16,Mid, G,327,Small_Unit,5380000,16453,15/3/2023,North East,6. Normal (Good Direction - S/E),600.0,6.0
4,23,Mid, B,819,Large_Unit,10300000,12576,13/3/2023,North West,2. Premium (Full River - West/Sun),720.0,8.5
3,17,Mid, A,451,Middle_Unit,6780000,15033,10/3/2023,North West,2. Premium (Full River - West/Sun),700.0,8.5
29,4,Low, B,451,Middle_Unit,6280000,13925,10/3/2023,East,9. Poor Close (Wall View),450.0,3.0
21,10,Low, B,451,Middle_Unit,6380000,14146,9/3/2023,North West,8. Normal (Poor Direction - N/W),500.0,4.5
44,29,High, G,304,Small_Unit,5380000,17697,9/3/2023,North,9. Poor Close (Wall View),150.0,3.0
17,19,Mid, B,451,Middle_Unit,6250000,13858,8/3/2023,North West,8. Normal (Poor Direction - N/W),520.0,4.5
38,15,Mid, H,304,Small_Unit,4880000,16053,8/3/2023,North,10. Poor Street (Busy Road),150.0,2.0
31,27,High, B,451,Middle_Unit,6880000,15255,8/3/2023,South,5. Good Internal (Pool/Garden/Mall),400.0,6.5
28,23,Mid, D,688,Large_Unit,9168000,13326,7/3/2023,West,9. Poor Close (Wall View),480.0,3.0
50,17,Mid, C,304,Small_Unit,4700000,15461,6/3/2023,South West,6. Normal (Good Direction - S/E),250.0,6.0
17,22,Mid, F,451,Middle_Unit,6500000,14412,6/3/2023,South East,6. Normal (Good Direction - S/E),520.0,6.0
43,13,Mid, B,284,Small_Unit,5180000,18239,6/3/2023,West,9. Poor Close (Wall View),220.0,3.0
44,26,High, D,304,Small_Unit,4950000,16283,6/3/2023,South,4. Good Open (High Floor City),150.0,7.0
18,21,Mid, A,515,Middle_Unit,7260000,14097,6/3/2023,North West,8. Normal (Poor Direction - N/W),550.0,4.5
30,9,Low, F,451,Middle_Unit,5400000,11973,3/3/2023,North,9. Poor Close (Wall View),420.0,3.0
42,3,Low, H,304,Small_Unit,4380000,14408,3/3/2023,North,9. Poor Close (Wall View),200.0,3.0
31,12,Mid, F,451,Middle_Unit,6550000,14523,3/3/2023,North,10. Poor Street (Busy Road),400.0,2.0
29,26,High, C,327,Small_Unit,5220000,15963,3/3/2023,West,10. Poor Street (Busy Road),450.0,2.0
26,17,Mid, F,447,Middle_Unit,6680000,14944,3/3/2023,South,10. Poor Street (Busy Road),420.0,2.0
39,25,Mid, F,284,Small_Unit,5030000,17711,2/3/2023,West,9. Poor Close (Wall View),180.0,3.0
40,23,Mid, G,304,Small_Unit,4830000,15888,2/3/2023,North,10. Poor Street (Busy Road),200.0,2.0
51,28,High, D,304,Small_Unit,5100000,16776,2/3/2023,South West,6. Normal (Good Direction - S/E),280.0,6.0
2,1,Low, E,451,Middle_Unit,5480000,12151,2/3/2023,South East,3. Premium Partial (Slivers of Water/Park),680.0,8.0
38,13,Mid, A,284,Small_Unit,4780000,16831,1/3/2023,East,9. Poor Close (Wall View),150.0,3.0
49,14,Mid, G,304,Small_Unit,5120000,16842,1/3/2023,North East,6. Normal (Good Direction - S/E),220.0,6.0
47,31,High, H,304,Small_Unit,5180000,17039,28/2/2023,North,10. Poor Street (Busy Road),180.0,2.0
9,2,Low, A,451,Middle_Unit,6000000,13304,28/2/2023,North West,8. Normal (Poor Direction - N/W),600.0,4.5
3,11,Mid, G,327,Small_Unit,5150000,15749,28/2/2023,North East,2. Premium (Full River - West/Sun),700.0,8.5
28,27,High, D,688,Large_Unit,8700000,12645,27/2/2023,West,9. Poor Close (Wall View),480.0,3.0
17,5,Low, H,327,Small_Unit,4780000,14618,24/2/2023,North East,6. Normal (Good Direction - S/E),520.0,6.0
16,13,Mid, D,327,Small_Unit,5200000,15902,23/2/2023,South West,6. Normal (Good Direction - S/E),500.0,6.0
3,10,Low, B,451,Middle_Unit,6300000,13969,23/2/2023,North West,2. Premium (Full River - West/Sun),700.0,8.5
15,6,Low, D,853,Large_Unit,10380000,12169,22/2/2023,South West,3. Premium Partial (Slivers of Water/Park),650.0,8.0
8,14,Mid, F,451,Middle_Unit,6290000,13947,22/2/2023,South East,6. Normal (Good Direction - S/E),620.0,6.0
45,12,Mid, B,284,Small_Unit,4700000,16549,22/2/2023,West,9. Poor Close (Wall View),150.0,3.0
10,10,Low, E,451,Middle_Unit,5630000,12483,17/2/2023,South East,1. Premium Plus (Full River/Park),580.0,9.0
3,6,Low, B,451,Middle_Unit,6180000,13703,17/2/2023,North West,2. Premium (Full River - West/Sun),700.0,8.5
50,24,Mid, G,304,Small_Unit,5150000,16941,16/2/2023,North East,6. Normal (Good Direction - S/E),250.0,6.0
29,2,Low, A,451,Middle_Unit,5968000,13233,15/2/2023,East,9. Poor Close (Wall View),450.0,3.0
37,16,Mid, D,304,Small_Unit,5180000,17039,15/2/2023,South,9. Poor Close (Wall View),150.0,3.0
42,32,High, A,284,Small_Unit,5200000,18310,15/2/2023,West,9. Poor Close (Wall View),200.0,3.0
46,16,Mid, C,304,Small_Unit,4800000,15789,14/2/2023,South,6. Normal (Good Direction - S/E),180.0,6.0
32,1,Low, B,451,Middle_Unit,5250000,11641,14/2/2023,South,5. Good Internal (Pool/Garden/Mall),380.0,6.5
46,32,High, F,284,Small_Unit,5010000,17641,14/2/2023,East,9. Poor Close (Wall View),180.0,3.0
47,32,High, D,304,Small_Unit,5000000,16447,14/2/2023,South,6. Normal (Good Direction - S/E),180.0,6.0
9,14,Mid, D,327,Small_Unit,5180000,15841,13/2/2023,South West,6. Normal (Good Direction - S/E),600.0,6.0
8,7,Low, C,327,Small_Unit,4880000,14924,13/2/2023,South West,6. Normal (Good Direction - S/E),620.0,6.0
8,8,Low, F,451,Middle_Unit,6180000,13703,10/2/2023,South East,6. Normal (Good Direction - S/E),620.0,6.0
37,6,Low, E,284,Small_Unit,4300000,15141,10/2/2023,West,9. Poor Close (Wall View),150.0,3.0
19,23,Mid, E,451,Middle_Unit,6100000,13525,10/2/2023,South East,6. Normal (Good Direction - S/E),550.0,6.0
26,29,High, B,447,Middle_Unit,6600000,14765,10/2/2023,North,8. Normal (Poor Direction - N/W),420.0,4.5
25,16,Mid, B,688,Large_Unit,9150000,13299,10/2/2023,North,8. Normal (Poor Direction - N/W),400.0,4.5
4,19,Mid, A,819,Large_Unit,9368000,11438,10/2/2023,North West,11. Poor Highway (Tai Chung Kiu Noise Penalty),720.0,1.0
17,25,Mid, C,327,Small_Unit,4628000,14153,9/2/2023,South West,6. Normal (Good Direction - S/E),520.0,6.0
20,22,Mid, F,451,Middle_Unit,6100000,13525,9/2/2023,South East,6. Normal (Good Direction - S/E),520.0,6.0
20,3,Low, F,451,Middle_Unit,5578000,12368,7/2/2023,South East,6. Normal (Good Direction - S/E),520.0,6.0
14,16,Mid, B,819,Large_Unit,10000000,12210,7/2/2023,North West,1. Premium Plus (Full River/Park),680.0,9.0
9,20,Mid, F,451,Middle_Unit,6420000,14235,7/2/2023,South East,6. Normal (Good Direction - S/E),600.0,6.0
35,14,Mid, C,707,Large_Unit,8990000,12716,6/2/2023,North,4. Good Open (High Floor City),320.0,7.0
31,2,Low, H,327,Small_Unit,4360000,13333,6/2/2023,East,9. Poor Close (Wall View),400.0,3.0
32,27,High, C,327,Small_Unit,5150000,15749,3/2/2023,West,9. Poor Close (Wall View),380.0,3.0
44,18,Mid, D,304,Small_Unit,4780000,15724,3/2/2023,South,4. Good Open (High Floor City),150.0,7.0
40,18,Mid, E,284,Small_Unit,4540000,15986,2/2/2023,West,10. Poor Street (Busy Road),200.0,2.0
47,10,Low, D,304,Small_Unit,4730000,15559,2/2/2023,South,6. Normal (Good Direction - S/E),180.0,6.0
20,5,Low, E,451,Middle_Unit,6360000,14102,2/2/2023,South East,6. Normal (Good Direction - S/E),520.0,6.0
18,22,Mid, A,515,Middle_Unit,7000000,13592,1/2/2023,North West,8. Normal (Poor Direction - N/W),550.0,4.5
42,25,Mid, E,284,Small_Unit,4580000,16127,1/2/2023,East,9. Poor Close (Wall View),200.0,3.0
25,11,Mid, A,688,Large_Unit,8280000,12035,1/2/2023,North,8. Normal (Poor Direction - N/W),400.0,4.5
10,3,Low, C,327,Small_Unit,4480000,13700,31/1/2023,South West,3. Premium Partial (Slivers of Water/Park),580.0,8.0
46,30,High, H,304,Small_Unit,4700000,15461,27/1/2023,North,10. Poor Street (Busy Road),180.0,2.0
17,25,Mid, B,451,Middle_Unit,5500000,12195,20/1/2023,North West,8. Normal (Poor Direction - N/W),520.0,4.5
46,25,Mid, H,304,Small_Unit,4580000,15066,19/1/2023,North,10. Poor Street (Busy Road),180.0,2.0
36,26,High, C,307,Small_Unit,4800000,15635,19/1/2023,East,6. Normal (Good Direction - S/E),300.0,6.0
36,16,Mid, C,307,Small_Unit,4600000,14984,18/1/2023,East,6. Normal (Good Direction - S/E),300.0,6.0
14,12,Mid, B,819,Large_Unit,10000000,12210,18/1/2023,North West,1. Premium Plus (Full River/Park),680.0,9.0
37,20,Mid, H,304,Small_Unit,4580000,15066,18/1/2023,North,5. Good Internal (Pool/Garden/Mall),150.0,6.5
7,28,High, A,515,Middle_Unit,6200000,12039,17/1/2023,North West,2. Premium (Full River - West/Sun),600.0,8.5
40,7,Low, A,284,Small_Unit,4580000,16127,17/1/2023,East,9. Poor Close (Wall View),200.0,3.0
22,13,Mid, F,484,Middle_Unit,6800000,14050,16/1/2023,South East,6. Normal (Good Direction - S/E),480.0,6.0
17,9,Low, H,327,Small_Unit,5140000,15719,12/1/2023,North East,6. Normal (Good Direction - S/E),520.0,6.0
16,18,Mid, E,451,Middle_Unit,6400000,14191,12/1/2023,South East,6. Normal (Good Direction - S/E),500.0,6.0
51,9,Low, B,284,Small_Unit,4300000,15141,11/1/2023,North West,8. Normal (Poor Direction - N/W),280.0,4.5
16,6,Low, A,451,Middle_Unit,6050000,13415,11/1/2023,North West,8. Normal (Poor Direction - N/W),500.0,4.5
46,17,Mid, A,284,Small_Unit,4400000,15493,10/1/2023,West,4. Good Open (High Floor City),180.0,7.0
24,26,High, B,447,Middle_Unit,6200000,13870,10/1/2023,East,9. Poor Close (Wall View),380.0,3.0
46,31,High, E,284,Small_Unit,4300000,15141,9/1/2023,East,9. Poor Close (Wall View),180.0,3.0
46,19,Mid, D,304,Small_Unit,4400000,14474,9/1/2023,South,6. Normal (Good Direction - S/E),180.0,6.0
2,6,Low, E,451,Middle_Unit,6280000,13925,9/1/2023,South East,3. Premium Partial (Slivers of Water/Park),680.0,8.0
36,11,Mid, E,478,Middle_Unit,6200000,12971,5/1/2023,South,5. Good Internal (Pool/Garden/Mall),300.0,6.5
21,19,Mid, G,327,Small_Unit,5080000,15535,4/1/2023,North East,6. Normal (Good Direction - S/E),500.0,6.0
36,21,Mid, E,478,Middle_Unit,6000000,12552,3/1/2023,South,5. Good Internal (Pool/Garden/Mall),300.0,6.5
50,4,Low, H,304,Small_Unit,4050000,13322,3/1/2023,North East,6. Normal (Good Direction - S/E),250.0,6.0
46,16,Mid, F,284,Small_Unit,4450000,15669,30/12/2022,East,9. Poor Close (Wall View),180.0,3.0
49,4,Low, C,304,Small_Unit,4150000,13651,29/12/2022,South West,6. Normal (Good Direction - S/E),220.0,6.0
43,15,Mid, G,304,Small_Unit,4380000,14408,22/12/2022,North,9. Poor Close (Wall View),220.0,3.0
12,26,High, A,515,Middle_Unit,6700000,13010,21/12/2022,North West,1. Premium Plus (Full River/Park),580.0,9.0
39,17,Mid, E,284,Small_Unit,4220000,14859,21/12/2022,West,9. Poor Close (Wall View),180.0,3.0
44,30,High, B,284,Small_Unit,4440000,15634,21/12/2022,West,9. Poor Close (Wall View),150.0,3.0
49,13,Mid, H,304,Small_Unit,4500000,14803,21/12/2022,North East,6. Normal (Good Direction - S/E),220.0,6.0
8,30,High, C,327,Small_Unit,5650000,17278,19/12/2022,South West,6. Normal (Good Direction - S/E),620.0,6.0
20,20,Mid, A,451,Middle_Unit,5700000,12639,19/12/2022,North West,8. Normal (Poor Direction - N/W),520.0,4.5
20,22,Mid, E,451,Middle_Unit,6080000,13481,15/12/2022,South East,6. Normal (Good Direction - S/E),520.0,6.0
45,29,High, E,284,Small_Unit,4380000,15423,13/12/2022,East,10. Poor Street (Busy Road),150.0,2.0
12,18,Mid, D,504,Middle_Unit,6350000,12599,9/12/2022,South West,3. Premium Partial (Slivers of Water/Park),580.0,8.0
44,28,High, H,304,Small_Unit,4600000,15132,9/12/2022,North,9. Poor Close (Wall View),150.0,3.0
30,18,Mid, G,327,Small_Unit,4950000,15138,8/12/2022,East,9. Poor Close (Wall View),420.0,3.0
52,31,High, D,304,Small_Unit,4450000,14638,8/12/2022,South West,6. Normal (Good Direction - S/E),280.0,6.0
50,30,High, A,284,Small_Unit,4580000,16127,7/12/2022,North West,8. Normal (Poor Direction - N/W),250.0,4.5
44,15,Mid, H,304,Small_Unit,4550000,14967,7/12/2022,North,9. Poor Close (Wall View),150.0,3.0
49,9,Low, A,284,Small_Unit,4230000,14894,7/12/2022,North West,8. Normal (Poor Direction - N/W),220.0,4.5
12,2,Low, F,484,Middle_Unit,6050000,12500,6/12/2022,South East,1. Premium Plus (Full River/Park),580.0,9.0
29,11,Mid, D,327,Small_Unit,5150000,15749,1/12/2022,West,10. Poor Street (Busy Road),450.0,2.0
26,11,Mid, A,447,Middle_Unit,6100000,13647,30/11/2022,North,8. Normal (Poor Direction - N/W),420.0,4.5
26,7,Low, D,326,Small_Unit,4780000,14663,29/11/2022,West,9. Poor Close (Wall View),420.0,3.0
38,20,Mid, B,284,Small_Unit,4150000,14613,25/11/2022,East,9. Poor Close (Wall View),150.0,3.0
22,11,Mid, C,484,Middle_Unit,6230000,12872,25/11/2022,South West,6. Normal (Good Direction - S/E),480.0,6.0
10,5,Low, F,451,Middle_Unit,6180000,13703,25/11/2022,South East,1. Premium Plus (Full River/Park),580.0,9.0
37,9,Low, B,284,Small_Unit,4450000,15669,24/11/2022,East,6. Normal (Good Direction - S/E),150.0,6.0
48,10,Low, F,284,Small_Unit,4550000,16021,23/11/2022,East,10. Poor Street (Busy Road),200.0,2.0
26,7,Low, C,326,Small_Unit,4620000,14172,23/11/2022,West,9. Poor Close (Wall View),420.0,3.0
49,9,Low, D,304,Small_Unit,4880000,16053,21/11/2022,South West,6. Normal (Good Direction - S/E),220.0,6.0
29,16,Mid, D,327,Small_Unit,4980000,15229,18/11/2022,West,10. Poor Street (Busy Road),450.0,2.0
43,21,Mid, F,284,Small_Unit,4200000,14789,18/11/2022,East,9. Poor Close (Wall View),220.0,3.0
48,16,Mid, F,284,Small_Unit,4420000,15563,18/11/2022,East,10. Poor Street (Busy Road),200.0,2.0
20,17,Mid, G,327,Small_Unit,4880000,14924,17/11/2022,North East,6. Normal (Good Direction - S/E),520.0,6.0
10,24,Mid, A,451,Middle_Unit,6500000,14412,17/11/2022,North West,1. Premium Plus (Full River/Park),580.0,9.0
12,29,High, B,515,Middle_Unit,6480000,12583,16/11/2022,North West,1. Premium Plus (Full River/Park),580.0,9.0
8,13,Mid, C,327,Small_Unit,4770000,14587,15/11/2022,South West,6. Normal (Good Direction - S/E),620.0,6.0
